E (keV)	chYiel
0.000000	-nan
1037.250000	49.800447
1037.500000	49.800303
1037.750000	49.800160
1038.000000	49.800017
1038.250000	49.799874
1038.500000	49.799731
1038.750000	49.799588
1039.000000	49.799445
1039.250000	49.799302
1039.500000	49.799159
1039.750000	49.799016
1040.000000	49.798874
1040.250000	49.798731
1040.500000	49.798589
1040.750000	49.798447
1041.000000	49.798304
1041.250000	49.798162
1041.500000	49.798020
1041.750000	49.797878
1042.000000	49.797736
1042.250000	49.797594
1042.500000	49.797453
1042.750000	49.797311
1043.000000	49.797170
1043.250000	49.797028
1043.500000	49.796887
1043.750000	49.796745
1044.000000	49.796604
1044.250000	49.796463
1044.500000	49.796322
1044.750000	49.796181
1045.000000	49.796040
1045.250000	49.795899
1045.500000	49.795759
1045.750000	49.795618
1046.000000	49.795478
1046.250000	49.795337
1046.500000	49.795197
1046.750000	49.795057
1047.000000	49.794916
1047.250000	49.794776
1047.500000	49.794636
1047.750000	49.794496
1048.000000	49.794356
1048.250000	49.794217
1048.500000	49.794077
1048.750000	49.793937
1049.000000	49.793798
1049.250000	49.793658
1049.500000	49.793519
1049.750000	49.793380
1050.000000	49.793241
1050.250000	49.793102
1050.500000	49.792963
1050.750000	49.792824
1051.000000	49.792685
1051.250000	49.792546
1051.500000	49.792407
1051.750000	49.792269
1052.000000	49.792130
1052.250000	49.791992
1052.500000	49.791853
1052.750000	49.791715
1053.000000	49.791577
1053.250000	49.791439
1053.500000	49.791301
1053.750000	49.791163
1054.000000	49.791025
1054.250000	49.790887
1054.500000	49.790749
1054.750000	49.790612
1055.000000	49.790474
1055.250000	49.790337
1055.500000	49.790199
1055.750000	49.790062
1056.000000	49.789925
1056.250000	49.789788
1056.500000	49.789651
1056.750000	49.789514
1057.000000	49.789377
1057.250000	49.789240
1057.500000	49.789103
1057.750000	49.788967
1058.000000	49.788830
1058.250000	49.788694
1058.500000	49.788557
1058.750000	49.788421
1059.000000	49.788285
1059.250000	49.788149
1059.500000	49.788013
1059.750000	49.787877
1060.000000	49.787741
1060.250000	49.787605
1060.500000	49.787469
1060.750000	49.787333
1061.000000	49.787198
1061.250000	49.787062
1061.500000	49.786927
1061.750000	49.786792
1062.000000	49.786656
1062.250000	49.786521
1062.500000	49.786386
1062.750000	49.786251
1063.000000	49.786116
1063.250000	49.785981
1063.500000	49.785846
1063.750000	49.785712
1064.000000	49.785577
1064.250000	49.785442
1064.500000	49.785308
1064.750000	49.785174
1065.000000	49.785039
1065.250000	49.784905
1065.500000	49.784771
1065.750000	49.784637
1066.000000	49.784503
1066.250000	49.784369
1066.500000	49.784235
1066.750000	49.784101
1067.000000	49.783968
1067.250000	49.783834
1067.500000	49.783701
1067.750000	49.783567
1068.000000	49.783434
1068.250000	49.783300
1068.500000	49.783167
1068.750000	49.783034
1069.000000	49.782901
1069.250000	49.782768
1069.500000	49.782635
1069.750000	49.782502
1070.000000	49.782370
1070.250000	49.782237
1070.500000	49.782104
1070.750000	49.781972
1071.000000	49.781839
1071.250000	49.781707
1071.500000	49.781575
1071.750000	49.781443
1072.000000	49.781310
1072.250000	49.781178
1072.500000	49.781046
1072.750000	49.780915
1073.000000	49.780783
1073.250000	49.780651
1073.500000	49.780519
1073.750000	49.780388
1074.000000	49.780256
1074.250000	49.780125
1074.500000	49.779993
1074.750000	49.779862
1075.000000	49.779731
1075.250000	49.779600
1075.500000	49.779469
1075.750000	49.779338
1076.000000	49.779207
1076.250000	49.779076
1076.500000	49.778945
1076.750000	49.778815
1077.000000	49.778684
1077.250000	49.778554
1077.500000	49.778423
1077.750000	49.778293
1078.000000	49.778162
1078.250000	49.778032
1078.500000	49.777902
1078.750000	49.777772
1079.000000	49.777642
1079.250000	49.777512
1079.500000	49.777382
1079.750000	49.777253
1080.000000	49.777123
1080.250000	49.776993
1080.500000	49.776864
1080.750000	49.776734
1081.000000	49.776605
1081.250000	49.776476
1081.500000	49.776346
1081.750000	49.776217
1082.000000	49.776088
1082.250000	49.775959
1082.500000	49.775830
1082.750000	49.775701
1083.000000	49.775573
1083.250000	49.775444
1083.500000	49.775315
1083.750000	49.775187
1084.000000	49.775058
1084.250000	49.774930
1084.500000	49.774801
1084.750000	49.774673
1085.000000	49.774545
1085.250000	49.774417
1085.500000	49.774289
1085.750000	49.774161
1086.000000	49.774033
1086.250000	49.773905
1086.500000	49.773777
1086.750000	49.773650
1087.000000	49.773522
1087.250000	49.773395
1087.500000	49.773267
1087.750000	49.773140
1088.000000	49.773012
1088.250000	49.772885
1088.500000	49.772758
1088.750000	49.772631
1089.000000	49.772504
1089.250000	49.772377
1089.500000	49.772250
1089.750000	49.772123
1090.000000	49.771997
1090.250000	49.771870
1090.500000	49.771743
1090.750000	49.771617
1091.000000	49.771491
1091.250000	49.771364
1091.500000	49.771238
1091.750000	49.771112
1092.000000	49.770986
1092.250000	49.770859
1092.500000	49.770733
1092.750000	49.770608
1093.000000	49.770482
1093.250000	49.770356
1093.500000	49.770230
1093.750000	49.770105
1094.000000	49.769979
1094.250000	49.769854
1094.500000	49.769728
1094.750000	49.769603
1095.000000	49.769477
1095.250000	49.769352
1095.500000	49.769227
1095.750000	49.769102
1096.000000	49.768977
1096.250000	49.768852
1096.500000	49.768727
1096.750000	49.768603
1097.000000	49.768478
1097.250000	49.768353
1097.500000	49.768229
1097.750000	49.768104
1098.000000	49.767980
1098.250000	49.767855
1098.500000	49.767731
1098.750000	49.767607
1099.000000	49.767483
1099.250000	49.767359
1099.500000	49.767235
1099.750000	49.767111
1100.000000	49.766987
1100.250000	49.766863
1100.500000	49.766739
1100.750000	49.766616
1101.000000	49.766492
1101.250000	49.766369
1101.500000	49.766245
1101.750000	49.766122
1102.000000	49.765999
1102.250000	49.765875
1102.500000	49.765752
1102.750000	49.765629
1103.000000	49.765506
1103.250000	49.765383
1103.500000	49.765260
1103.750000	49.765138
1104.000000	49.765015
1104.250000	49.764892
1104.500000	49.764770
1104.750000	49.764647
1105.000000	49.764525
1105.250000	49.764402
1105.500000	49.764280
1105.750000	49.764158
1106.000000	49.764035
1106.250000	49.763913
1106.500000	49.763791
1106.750000	49.763669
1107.000000	49.763547
1107.250000	49.763426
1107.500000	49.763304
1107.750000	49.763182
1108.000000	49.763060
1108.250000	49.762939
1108.500000	49.762817
1108.750000	49.762696
1109.000000	49.762575
1109.250000	49.762453
1109.500000	49.762332
1109.750000	49.762211
1110.000000	49.762090
1110.250000	49.761969
1110.500000	49.761848
1110.750000	49.761727
1111.000000	49.761606
1111.250000	49.761486
1111.500000	49.761365
1111.750000	49.761244
1112.000000	49.761124
1112.250000	49.761003
1112.500000	49.760883
1112.750000	49.760763
1113.000000	49.760642
1113.250000	49.760522
1113.500000	49.760402
1113.750000	49.760282
1114.000000	49.760162
1114.250000	49.760042
1114.500000	49.759922
1114.750000	49.759802
1115.000000	49.759683
1115.250000	49.759563
1115.500000	49.759443
1115.750000	49.759324
1116.000000	49.759204
1116.250000	49.759085
1116.500000	49.758966
1116.750000	49.758846
1117.000000	49.758727
1117.250000	49.758608
1117.500000	49.758489
1117.750000	49.758370
1118.000000	49.758251
1118.250000	49.758132
1118.500000	49.758013
1118.750000	49.757895
1119.000000	49.757776
1119.250000	49.757657
1119.500000	49.757539
1119.750000	49.757420
1120.000000	49.757302
1120.250000	49.757184
1120.500000	49.757065
1120.750000	49.756947
1121.000000	49.756829
1121.250000	49.756711
1121.500000	49.756593
1121.750000	49.756475
1122.000000	49.756357
1122.250000	49.756240
1122.500000	49.756122
1122.750000	49.756004
1123.000000	49.755886
1123.250000	49.755769
1123.500000	49.755651
1123.750000	49.755534
1124.000000	49.755417
1124.250000	49.755299
1124.500000	49.755182
1124.750000	49.755065
1125.000000	49.754948
1125.250000	49.754831
1125.500000	49.754714
1125.750000	49.754597
1126.000000	49.754480
1126.250000	49.754364
1126.500000	49.754247
1126.750000	49.754130
1127.000000	49.754014
1127.250000	49.753897
1127.500000	49.753781
1127.750000	49.753664
1128.000000	49.753548
1128.250000	49.753432
1128.500000	49.753316
1128.750000	49.753200
1129.000000	49.753083
1129.250000	49.752967
1129.500000	49.752852
1129.750000	49.752736
1130.000000	49.752620
1130.250000	49.752504
1130.500000	49.752389
1130.750000	49.752273
1131.000000	49.752157
1131.250000	49.752042
1131.500000	49.751927
1131.750000	49.751811
1132.000000	49.751696
1132.250000	49.751581
1132.500000	49.751465
1132.750000	49.751350
1133.000000	49.751235
1133.250000	49.751120
1133.500000	49.751006
1133.750000	49.750891
1134.000000	49.750776
1134.250000	49.750661
1134.500000	49.750547
1134.750000	49.750432
1135.000000	49.750317
1135.250000	49.750203
1135.500000	49.750089
1135.750000	49.749974
1136.000000	49.749860
1136.250000	49.749746
1136.500000	49.749632
1136.750000	49.749518
1137.000000	49.749404
1137.250000	49.749290
1137.500000	49.749176
1137.750000	49.749062
1138.000000	49.748948
1138.250000	49.748834
1138.500000	49.748721
1138.750000	49.748607
1139.000000	49.748494
1139.250000	49.748380
1139.500000	49.748267
1139.750000	49.748153
1140.000000	49.748040
1140.250000	49.747927
1140.500000	49.747814
1140.750000	49.747701
1141.000000	49.747588
1141.250000	49.747475
1141.500000	49.747362
1141.750000	49.747249
1142.000000	49.747136
1142.250000	49.747023
1142.500000	49.746911
1142.750000	49.746798
1143.000000	49.746686
1143.250000	49.746573
1143.500000	49.746461
1143.750000	49.746348
1144.000000	49.746236
1144.250000	49.746124
1144.500000	49.746012
1144.750000	49.745900
1145.000000	49.745788
1145.250000	49.745676
1145.500000	49.745564
1145.750000	49.745452
1146.000000	49.745340
1146.250000	49.745228
1146.500000	49.745117
1146.750000	49.745005
1147.000000	49.744893
1147.250000	49.744782
1147.500000	49.744671
1147.750000	49.744559
1148.000000	49.744448
1148.250000	49.744337
1148.500000	49.744225
1148.750000	49.744114
1149.000000	49.744003
1149.250000	49.743892
1149.500000	49.743781
1149.750000	49.743670
1150.000000	49.743560
1150.250000	49.743449
1150.500000	49.743338
1150.750000	49.743227
1151.000000	49.743117
1151.250000	49.743006
1151.500000	49.742896
1151.750000	49.742785
1152.000000	49.742675
1152.250000	49.742565
1152.500000	49.742454
1152.750000	49.742344
1153.000000	49.742234
1153.250000	49.742124
1153.500000	49.742014
1153.750000	49.741904
1154.000000	49.741794
1154.250000	49.741685
1154.500000	49.741575
1154.750000	49.741465
1155.000000	49.741355
1155.250000	49.741246
1155.500000	49.741136
1155.750000	49.741027
1156.000000	49.740917
1156.250000	49.740808
1156.500000	49.740699
1156.750000	49.740590
1157.000000	49.740480
1157.250000	49.740371
1157.500000	49.740262
1157.750000	49.740153
1158.000000	49.740044
1158.250000	49.739935
1158.500000	49.739827
1158.750000	49.739718
1159.000000	49.739609
1159.250000	49.739501
1159.500000	49.739392
1159.750000	49.739283
1160.000000	49.739175
1160.250000	49.739067
1160.500000	49.738958
1160.750000	49.738850
1161.000000	49.738742
1161.250000	49.738634
1161.500000	49.738525
1161.750000	49.738417
1162.000000	49.738309
1162.250000	49.738201
1162.500000	49.738094
1162.750000	49.737986
1163.000000	49.737878
1163.250000	49.737770
1163.500000	49.737663
1163.750000	49.737555
1164.000000	49.737447
1164.250000	49.737340
1164.500000	49.737233
1164.750000	49.737125
1165.000000	49.737018
1165.250000	49.736911
1165.500000	49.736803
1165.750000	49.736696
1166.000000	49.736589
1166.250000	49.736482
1166.500000	49.736375
1166.750000	49.736268
1167.000000	49.736161
1167.250000	49.736055
1167.500000	49.735948
1167.750000	49.735841
1168.000000	49.735735
1168.250000	49.735628
1168.500000	49.735522
1168.750000	49.735415
1169.000000	49.735309
1169.250000	49.735202
1169.500000	49.735096
1169.750000	49.734990
1170.000000	49.734884
1170.250000	49.734778
1170.500000	49.734672
1170.750000	49.734566
1171.000000	49.734460
1171.250000	49.734354
1171.500000	49.734248
1171.750000	49.734142
1172.000000	49.734036
1172.250000	49.733931
1172.500000	49.733825
1172.750000	49.733720
1173.000000	49.733614
1173.250000	49.733509
1173.500000	49.733403
1173.750000	49.733298
1174.000000	49.733193
1174.250000	49.733087
1174.500000	49.732982
1174.750000	49.732877
1175.000000	49.732772
1175.250000	49.732667
1175.500000	49.732562
1175.750000	49.732457
1176.000000	49.732352
1176.250000	49.732248
1176.500000	49.732143
1176.750000	49.732038
1177.000000	49.731934
1177.250000	49.731829
1177.500000	49.731725
1177.750000	49.731620
1178.000000	49.731516
1178.250000	49.731412
1178.500000	49.731307
1178.750000	49.731203
1179.000000	49.731099
1179.250000	49.730995
1179.500000	49.730891
1179.750000	49.730787
1180.000000	49.730683
1180.250000	49.730579
1180.500000	49.730475
1180.750000	49.730371
1181.000000	49.730268
1181.250000	49.730164
1181.500000	49.730060
1181.750000	49.729957
1182.000000	49.729853
1182.250000	49.729750
1182.500000	49.729646
1182.750000	49.729543
1183.000000	49.729440
1183.250000	49.729336
1183.500000	49.729233
1183.750000	49.729130
1184.000000	49.729027
1184.250000	49.728924
1184.500000	49.728821
1184.750000	49.728718
1185.000000	49.728615
1185.250000	49.728513
1185.500000	49.728410
1185.750000	49.728307
1186.000000	49.728204
1186.250000	49.728102
1186.500000	49.727999
1186.750000	49.727897
1187.000000	49.727794
1187.250000	49.727692
1187.500000	49.727590
1187.750000	49.727487
1188.000000	49.727385
1188.250000	49.727283
1188.500000	49.727181
1188.750000	49.727079
1189.000000	49.726977
1189.250000	49.726875
1189.500000	49.726773
1189.750000	49.726671
1190.000000	49.726569
1190.250000	49.726468
1190.500000	49.726366
1190.750000	49.726264
1191.000000	49.726163
1191.250000	49.726061
1191.500000	49.725960
1191.750000	49.725858
1192.000000	49.725757
1192.250000	49.725656
1192.500000	49.725555
1192.750000	49.725453
1193.000000	49.725352
1193.250000	49.725251
1193.500000	49.725150
1193.750000	49.725049
1194.000000	49.724948
1194.250000	49.724847
1194.500000	49.724746
1194.750000	49.724646
1195.000000	49.724545
1195.250000	49.724444
1195.500000	49.724344
1195.750000	49.724243
1196.000000	49.724142
1196.250000	49.724042
1196.500000	49.723942
1196.750000	49.723841
1197.000000	49.723741
1197.250000	49.723641
1197.500000	49.723540
1197.750000	49.723440
1198.000000	49.723340
1198.250000	49.723240
1198.500000	49.723140
1198.750000	49.723040
1199.000000	49.722940
1199.250000	49.722840
1199.500000	49.722741
1199.750000	49.722641
1200.000000	49.722541
1200.250000	49.722442
1200.500000	49.722342
1200.750000	49.722242
1201.000000	49.722143
1201.250000	49.722044
1201.500000	49.721944
1201.750000	49.721845
1202.000000	49.721746
1202.250000	49.721646
1202.500000	49.721547
1202.750000	49.721448
1203.000000	49.721349
1203.250000	49.721250
1203.500000	49.721151
1203.750000	49.721052
1204.000000	49.720953
1204.250000	49.720854
1204.500000	49.720756
1204.750000	49.720657
1205.000000	49.720558
1205.250000	49.720460
1205.500000	49.720361
1205.750000	49.720263
1206.000000	49.720164
1206.250000	49.720066
1206.500000	49.719967
1206.750000	49.719869
1207.000000	49.719771
1207.250000	49.719672
1207.500000	49.719574
1207.750000	49.719476
1208.000000	49.719378
1208.250000	49.719280
1208.500000	49.719182
1208.750000	49.719084
1209.000000	49.718986
1209.250000	49.718889
1209.500000	49.718791
1209.750000	49.718693
1210.000000	49.718596
1210.250000	49.718498
1210.500000	49.718400
1210.750000	49.718303
1211.000000	49.718205
1211.250000	49.718108
1211.500000	49.718011
1211.750000	49.717913
1212.000000	49.717816
1212.250000	49.717719
1212.500000	49.717622
1212.750000	49.717525
1213.000000	49.717428
1213.250000	49.717331
1213.500000	49.717234
1213.750000	49.717137
1214.000000	49.717040
1214.250000	49.716943
1214.500000	49.716846
1214.750000	49.716749
1215.000000	49.716653
1215.250000	49.716556
1215.500000	49.716460
1215.750000	49.716363
1216.000000	49.716267
1216.250000	49.716170
1216.500000	49.716074
1216.750000	49.715978
